trip_id,stop_id,time
bus101-33,higashikushira,20:36:00
bus101-33,osaki,20:38:00
bus101-33,asuparu,20:40:00
bus101-33,oshigiri,20:42:00
bus101-33,chigomatsu,20:44:00
bus101-33,shibushi_hs,20:46:00
bus101-33,shibushi_eki_ue,20:48:00
bus101-33,shibushi_eki_mae,20:50:00
bus101-33,shibushi,20:52:00
bus101-33,shibushi_port_ent,20:54:00
bus101-33,shibushi_port,20:56:00
bus101-34,tarumizu_hp,20:06:00
bus101-34,tarumizu,20:08:00
bus101-34,tarumizu_port,20:10:00
bus101-34,minatohira,20:12:00
bus101-34,miyawaki,20:14:00
bus101-34,shinjo,20:16:00
bus101-34,furue,20:18:00
bus101-34,taiikudai,20:20:00
bus101-34,kokutai,20:22:00
bus101-34,joshiko,20:24:00
bus101-34,kanoya,20:26:00
bus101-34,kotobuki,20:28:00
bus101-34,higashikasanohara,20:30:00
bus101-34,kushira_shogyo,20:32:00
bus101-34,kushira,20:34:00
bus101-34,higashikushira,20:36:00
bus101-34,osaki,20:38:00
bus101-34,oshigiri,20:40:00
bus101-34,chigomatsu,20:42:00
bus101-34,shibushi_hs,20:44:00
bus101-34,shibushi_eki_ue,20:46:00
bus101-34,shibushi_eki_mae,20:48:00
bus101-34,shibushi,20:50:00
bus101-34,shibushi_port_ent,20:52:00
bus101-34,shibushi_port,20:54:00
bus101-35,kanoya,20:08:00
bus101-35,shiyakusho,20:10:00
bus101-35,kotobuki,20:12:00
bus101-35,higashikasanohara,20:14:00
bus101-35,kushira_shogyo,20:16:00
bus101-35,kushira,20:18:00
bus101-35,higashikushira,20:20:00
bus101-35,osaki,20:22:00
bus101-35,asuparu,20:24:00
bus101-35,oshigiri,20:26:00
bus101-35,chigomatsu,20:28:00
bus101-35,shibushi_hs,20:30:00
bus101-35,shibushi_eki_ue,20:32:00
bus101-35,shibushi_eki_mae,20:34:00
bus101-35,shibushi,20:36:00
bus101-35,shibushi_port_ent,20:38:00
bus101-35,shibushi_port,20:40:00
bus101-36,tarumizu_hp,20:10:00
bus101-36,tarumizu,20:12:00
bus101-36,tarumizu_port,20:14:00
bus101-36,minatohira,20:16:00
bus101-36,miyawaki,20:18:00
bus101-36,shinjo,20:20:00
bus101-36,furue,20:22:00
bus101-36,taiikudai,20:24:00
bus101-36,kokutai,20:26:00
bus101-36,joshiko,20:28:00
bus101-36,kanoya,20:30:00
bus101-36,shiyakusho,20:32:00
bus101-36,kotobuki,20:34:00
bus101-36,higashikasanohara,20:36:00
bus101-36,kushira_shogyo,20:38:00
bus101-36,kushira,20:40:00
bus101-36,higashikushira,20:42:00
bus101-36,osaki,20:44:00
bus101-36,asuparu,20:46:00
bus101-36,oshigiri,20:48:00
bus101-36,chigomatsu,20:50:00
bus101-36,shibushi_hs,20:52:00
bus101-36,shibushi_eki_ue,20:54:00
bus101-36,shibushi_eki_mae,20:56:00
bus101-36,shibushi,20:58:00
bus101-36,shibushi_port_ent,21:00:00
bus101-36,shibushi_port,21:02:00
bus101-37,tarumizu_hp,20:12:00
bus101-37,tarumizu,20:14:00
bus101-37,tarumizu_port,20:16:00
bus101-37,minatohira,20:18:00
bus101-37,miyawaki,20:20:00
bus101-37,shinjo,20:22:00
bus101-37,furue,20:24:00
bus101-37,taiikudai,20:26:00
bus101-37,kokutai,20:28:00
bus101-37,joshiko,20:30:00
bus101-37,kanoya,20:32:00
bus101-37,kotobuki,20:34:00
bus101-37,higashikasanohara,20:36:00
bus101-37,kushira_shogyo,20:38:00
bus101-37,kushira,20:40:00
bus101-37,higashikushira,20:42:00
bus101-37,osaki,20:44:00
bus101-37,oshigiri,20:46:00
bus101-37,chigomatsu,20:48:00
bus101-37,shibushi_hs,20:50:00
bus101-37,shibushi_eki_ue,20:52:00
bus101-37,shibushi_eki_mae,20:54:00
bus101-37,shibushi,20:56:00
bus101-37,shibushi_port_ent,20:58:00
bus101-37,shibushi_port,21:00:00
bus101-38,kanoya,20:14:00
bus101-38,shiyakusho,20:16:00
bus101-38,kotobuki,20:18:00
bus101-38,higashikasanohara,20:20:00
bus101-38,kushira_shogyo,20:22:00
bus101-38,kushira,20:24:00
bus101-38,higashikushira,20:26:00
bus101-38,osaki,20:28:00
bus101-38,asuparu,20:30:00
bus101-38,oshigiri,20:32:00
bus101-38,chigomatsu,20:34:00
bus101-38,shibushi_hs,20:36:00
bus101-38,shibushi_eki_ue,20:38:00
bus101-38,shibushi_eki_mae,20:40:00
bus101-38,shibushi,20:42:00
bus101-38,shibushi_port_ent,20:44:00
bus101-38,shibushi_port,20:46:00
bus101-39,tarumizu_hp,20:16:00
bus101-39,tarumizu,20:18:00
bus101-39,tarumizu_port,20:20:00
bus101-39,minatohira,20:22:00
bus101-39,miyawaki,20:24:00
bus101-39,shinjo,20:26:00
bus101-39,furue,20:28:00
bus101-39,taiikudai,20:30:00
bus101-39,kokutai,20:32:00
bus101-39,joshiko,20:34:00
bus101-39,kanoya,20:36:00
bus101-39,shiyakusho,20:38:00
bus101-39,kotobuki,20:40:00
bus101-39,higashikasanohara,20:42:00
bus101-39,kushira_shogyo,20:44:00
bus101-39,kushira,20:46:00
bus101-39,higashikushira,20:48:00
bus101-39,osaki,20:50:00
bus101-39,asuparu,20:52:00
bus101-39,oshigiri,20:54:00
bus101-39,chigomatsu,20:56:00
bus101-39,shibushi_hs,20:58:00
bus101-39,shibushi_eki_ue,21:00:00
bus101-39,shibushi_eki_mae,21:02:00
bus101-39,shibushi,21:04:00
bus101-39,shibushi_port_ent,21:06:00
bus101-39,shibushi_port,21:08:00
bus101-40,tarumizu_hp,20:18:00
bus101-40,tarumizu,20:20:00
bus101-40,tarumizu_port,20:22:00
bus101-40,minatohira,20:24:00
bus101-40,miyawaki,20:26:00
bus101-40,shinjo,20:28:00
bus101-40,furue,20:30:00
bus101-40,taiikudai,20:32:00
bus101-40,kokutai,20:34:00
bus101-40,joshiko,20:36:00
bus101-40,kanoya,20:38:00
bus101-40,kotobuki,20:40:00
bus101-40,higashikasanohara,20:42:00
bus101-40,kushira_shogyo,20:44:00
bus101-40,kushira,20:46:00
bus101-40,higashikushira,20:48:00
bus101-40,osaki,20:50:00
bus101-40,oshigiri,20:52:00
bus101-40,chigomatsu,20:54:00
bus101-40,shibushi_hs,20:56:00
bus101-40,shibushi_eki_ue,20:58:00
bus101-40,shibushi_eki_mae,21:00:00
bus101-40,shibushi,21:02:00
bus101-40,shibushi_port_ent,21:04:00
bus101-40,shibushi_port,21:06:00
bus101-41,kanoya,20:20:00
bus101-41,shiyakusho,20:22:00
bus101-41,kotobuki,20:24:00
bus101-41,higashikasanohara,20:26:00
bus101-41,kushira_shogyo,20:28:00
bus101-41,kushira,20:30:00
bus101-41,higashikushira,20:32:00
bus101-41,osaki,20:34:00
bus101-41,asuparu,20:36:00
bus101-41,oshigiri,20:38:00
bus101-41,chigomatsu,20:40:00
bus101-41,shibushi_hs,20:42:00
bus101-41,shibushi_eki_ue,20:44:00
bus101-41,shibushi_eki_mae,20:46:00
bus101-41,shibushi,20:48:00
bus101-41,shibushi_port_ent,20:50:00
bus101-41,shibushi_port,20:52:00
bus101-42,tarumizu_hp,20:22:00
bus101-42,tarumizu,20:24:00
bus101-42,tarumizu_port,20:26:00
bus101-42,minatohira,20:28:00
bus101-42,miyawaki,20:30:00
bus101-42,shinjo,20:32:00
bus101-42,furue,20:34:00
bus101-42,taiikudai,20:36:00
bus101-42,kokutai,20:38:00
bus101-42,joshiko,20:40:00
bus101-42,kanoya,20:42:00
bus101-42,shiyakusho,20:44:00
bus101-42,kotobuki,20:46:00
bus101-42,higashikasanohara,20:48:00
bus101-42,kushira_shogyo,20:50:00
bus101-42,kushira,20:52:00
bus101-42,higashikushira,20:54:00
bus101-42,osaki,20:56:00
bus101-42,asuparu,20:58:00
bus101-42,oshigiri,21:00:00
bus101-42,chigomatsu,21:02:00
bus101-42,shibushi_hs,21:04:00
bus101-42,shibushi_eki_ue,21:06:00
bus101-42,shibushi_eki_mae,21:08:00
bus101-42,shibushi,21:10:00
bus101-42,shibushi_port_ent,21:12:00
bus101-42,shibushi_port,21:14:00
bus101-43,tarumizu_hp,20:24:00
bus101-43,tarumizu,20:26:00
bus101-43,tarumizu_port,20:28:00
bus101-43,minatohira,20:30:00
bus101-43,miyawaki,20:32:00
bus101-43,shinjo,20:34:00
bus101-43,furue,20:36:00
bus101-43,taiikudai,20:38:00
bus101-43,kokutai,20:40:00
bus101-43,joshiko,20:42:00
bus101-43,kanoya,20:44:00
bus101-43,kotobuki,20:46:00
bus101-43,higashikasanohara,20:48:00
bus101-43,kushira_shogyo,20:50:00
bus101-43,kushira,20:52:00
bus101-43,higashikushira,20:54:00
bus101-43,osaki,20:56:00
bus101-43,oshigiri,20:58:00
bus101-43,chigomatsu,21:00:00
bus101-43,shibushi_hs,21:02:00
bus101-43,shibushi_eki_ue,21:04:00
bus101-43,shibushi_eki_mae,21:06:00
bus101-43,shibushi,21:08:00
bus101-43,shibushi_port_ent,21:10:00
bus101-43,shibushi_port,21:12:00
bus101-44,kanoya,20:26:00
bus101-44,shiyakusho,20:28:00
bus101-44,kotobuki,20:30:00
bus101-44,higashikasanohara,20:32:00
bus101-44,kushira_shogyo,20:34:00
bus101-44,kushira,20:36:00
bus101-44,higashikushira,20:38:00
bus101-44,osaki,20:40:00
bus101-44,asuparu,20:42:00
bus101-44,oshigiri,20:44:00
bus101-44,chigomatsu,20:46:00
bus101-44,shibushi_hs,20:48:00
bus101-44,shibushi_eki_ue,20:50:00
bus101-44,shibushi_eki_mae,20:52:00
bus101-44,shibushi,20:54:00
bus101-44,shibushi_port_ent,20:56:00
bus101-44,shibushi_port,20:58:00
bus101-45,tarumizu_hp,20:28:00
bus101-45,tarumizu,20:30:00
bus101-45,tarumizu_port,20:32:00
bus101-45,minatohira,20:34:00
bus101-45,miyawaki,20:36:00
bus101-45,shinjo,20:38:00
bus101-45,furue,20:40:00
bus101-45,taiikudai,20:42:00
bus101-45,kokutai,20:44:00
bus101-45,joshiko,20:46:00
bus101-45,kanoya,20:48:00
bus101-45,shiyakusho,20:50:00
bus101-45,kotobuki,20:52:00
bus101-45,higashikasanohara,20:54:00
bus101-45,kushira_shogyo,20:56:00
bus101-45,kushira,20:58:00
bus101-45,higashikushira,21:00:00
bus101-45,osaki,21:02:00
bus101-45,asuparu,21:04:00
bus101-45,oshigiri,21:06:00
bus101-45,chigomatsu,21:08:00
bus101-45,shibushi_hs,21:10:00
bus101-45,shibushi_eki_ue,21:12:00
bus101-45,shibushi_eki_mae,21:14:00
bus101-45,shibushi,21:16:00
bus101-45,shibushi_port_ent,21:18:00
bus101-45,shibushi_port,21:20:00
bus101-46,tarumizu_hp,20:30:00
bus101-46,tarumizu,20:32:00
bus101-46,tarumizu_port,20:34:00
bus101-46,minatohira,20:36:00
bus101-46,miyawaki,20:38:00
bus101-46,shinjo,20:40:00
bus101-46,furue,20:42:00
bus101-46,taiikudai,20:44:00
bus101-46,kokutai,20:46:00
bus101-46,joshiko,20:48:00
bus101-46,kanoya,20:50:00
bus101-46,kotobuki,20:52:00
bus101-46,higashikasanohara,20:54:00
bus101-46,kushira_shogyo,20:56:00
bus101-46,kushira,20:58:00
bus101-46,higashikushira,21:00:00
bus101-46,osaki,21:02:00
bus101-46,oshigiri,21:04:00
bus101-46,chigomatsu,21:06:00
bus101-46,shibushi_hs,21:08:00
bus101-46,shibushi_eki_ue,21:10:00
bus101-46,shibushi_eki_mae,21:12:00
bus101-46,shibushi,21:14:00
bus101-46,shibushi_port_ent,21:16:00
bus101-46,shibushi_port,21:18:00
bus101-47,kanoya,20:32:00
bus101-47,shiyakusho,20:34:00
bus101-47,kotobuki,20:36:00
bus101-47,higashikasanohara,20:38:00
bus101-47,kushira_shogyo,20:40:00
bus101-47,kushira,20:42:00
bus101-47,higashikushira,20:44:00
bus101-47,osaki,20:46:00
bus101-47,asuparu,20:48:00
bus101-47,oshigiri,20:50:00
bus101-47,chigomatsu,20:52:00
bus101-47,shibushi_hs,20:54:00
bus101-47,shibushi_eki_ue,20:56:00
bus101-47,shibushi_eki_mae,20:58:00
bus101-47,shibushi,21:00:00
bus101-47,shibushi_port_ent,21:02:00
bus101-47,shibushi_port,21:04:00
bus101-48,tarumizu_hp,20:34:00
bus101-48,tarumizu,20:36:00
bus101-48,tarumizu_port,20:38:00
bus101-48,minatohira,20:40:00
bus101-48,miyawaki,20:42:00
bus101-48,shinjo,20:44:00
bus101-48,furue,20:46:00
bus101-48,taiikudai,20:48:00
bus101-48,kokutai,20:50:00
bus101-48,joshiko,20:52:00
bus101-48,kanoya,20:54:00
bus101-48,shiyakusho,20:56:00
bus101-48,kotobuki,20:58:00
bus101-48,higashikasanohara,21:00:00
bus101-48,kushira_shogyo,21:02:00
bus101-48,kushira,21:04:00
bus101-48,higashikushira,21:06:00
bus101-48,osaki,21:08:00
bus101-48,asuparu,21:10:00
bus101-48,oshigiri,21:12:00
bus101-48,chigomatsu,21:14:00
bus101-48,shibushi_hs,21:16:00
bus101-48,shibushi_eki_ue,21:18:00
bus101-48,shibushi_eki_mae,21:20:00
bus101-48,shibushi,21:22:00
bus101-48,shibushi_port_ent,21:24:00
bus101-48,shibushi_port,21:26:00
bus101-49,tarumizu_hp,20:36:00
bus101-49,tarumizu,20:38:00
bus101-49,tarumizu_port,20:40:00
bus101-49,minatohira,20:42:00
bus101-49,miyawaki,20:44:00
bus101-49,shinjo,20:46:00
bus101-49,furue,20:48:00
bus101-49,taiikudai,20:50:00
bus101-49,kokutai,20:52:00
bus101-49,joshiko,20:54:00
bus101-49,kanoya,20:56:00
bus101-49,kotobuki,20:58:00
bus101-49,higashikasanohara,21:00:00
bus101-49,kushira_shogyo,21:02:00
bus101-49,kushira,21:04:00
bus101-49,higashikushira,21:06:00
bus101-49,osaki,21:08:00
bus101-49,oshigiri,21:10:00
bus101-49,chigomatsu,21:12:00
bus101-49,shibushi_hs,21:14:00
bus101-49,shibushi_eki_ue,21:16:00
bus101-49,shibushi_eki_mae,21:18:00
bus101-49,shibushi,21:20:00
bus101-49,shibushi_port_ent,21:22:00
bus101-49,shibushi_port,21:24:00
bus101-50,kanoya,20:38:00
bus101-50,shiyakusho,20:40:00
bus101-50,kotobuki,20:42:00
bus101-50,higashikasanohara,20:44:00
bus101-50,kushira_shogyo,20:46:00
bus101-50,kushira,20:48:00
bus101-50,higashikushira,20:50:00
bus101-50,osaki,20:52:00
bus101-50,asuparu,20:54:00
bus101-50,oshigiri,20:56:00
bus101-50,chigomatsu,20:58:00
bus101-50,shibushi_hs,21:00:00
bus101-50,shibushi_eki_ue,21:02:00
bus101-50,shibushi_eki_mae,21:04:00
bus101-50,shibushi,21:06:00
bus101-50,shibushi_port_ent,21:08:00
bus101-50,shibushi_port,21:10:00
bus101-51,tarumizu_hp,20:40:00
bus101-51,tarumizu,20:42:00
bus101-51,tarumizu_port,20:44:00
bus101-51,minatohira,20:46:00
bus101-51,miyawaki,20:48:00
bus101-51,shinjo,20:50:00
bus101-51,furue,20:52:00
bus101-51,taiikudai,20:54:00
bus101-51,kokutai,20:56:00
bus101-51,joshiko,20:58:00
bus101-51,kanoya,21:00:00
bus101-51,shiyakusho,21:02:00
bus101-51,kotobuki,21:04:00
bus101-51,higashikasanohara,21:06:00
bus101-51,kushira_shogyo,21:08:00
bus101-51,kushira,21:10:00
bus101-51,higashikushira,21:12:00
bus101-51,osaki,21:14:00
bus101-51,asuparu,21:16:00
bus101-51,oshigiri,21:18:00
bus101-51,chigomatsu,21:20:00
bus101-51,shibushi_hs,21:22:00
bus101-51,shibushi_eki_ue,21:24:00
bus101-51,shibushi_eki_mae,21:26:00
bus101-51,shibushi,21:28:00
bus101-51,shibushi_port_ent,21:30:00
bus101-51,shibushi_port,21:32:00
bus101-52,tarumizu_hp,20:42:00
bus101-52,tarumizu,20:44:00
bus101-52,tarumizu_port,20:46:00
bus101-52,minatohira,20:48:00
bus101-52,miyawaki,20:50:00
bus101-52,shinjo,20:52:00
bus101-52,furue,20:54:00
bus101-52,taiikudai,20:56:00
bus101-52,kokutai,20:58:00
bus101-52,joshiko,21:00:00
bus101-52,kanoya,21:02:00
bus101-52,kotobuki,21:04:00
bus101-52,higashikasanohara,21:06:00
bus101-52,kushira_shogyo,21:08:00
bus101-52,kushira,21:10:00
bus101-52,higashikushira,21:12:00
bus101-52,osaki,21:14:00
bus101-52,oshigiri,21:16:00
bus101-52,chigomatsu,21:18:00
bus101-52,shibushi_hs,21:20:00
bus101-52,shibushi_eki_ue,21:22:00
bus101-52,shibushi_eki_mae,21:24:00
bus101-52,shibushi,21:26:00
bus101-52,shibushi_port_ent,21:28:00
bus101-52,shibushi_port,21:30:00
bus101-53,kanoya,20:44:00
bus101-53,shiyakusho,20:46:00
bus101-53,kotobuki,20:48:00
bus101-53,higashikasanohara,20:50:00
bus101-53,kushira_shogyo,20:52:00
bus101-53,kushira,20:54:00
bus101-53,higashikushira,20:56:00
bus101-53,osaki,20:58:00
bus101-53,asuparu,21:00:00
bus101-53,oshigiri,21:02:00
bus101-53,chigomatsu,21:04:00
bus101-53,shibushi_hs,21:06:00
bus101-53,shibushi_eki_ue,21:08:00
bus101-53,shibushi_eki_mae,21:10:00
bus101-53,shibushi,21:12:00
bus101-53,shibushi_port_ent,21:14:00
bus101-53,shibushi_port,21:16:00
bus101-54,tarumizu_hp,20:46:00
bus101-54,tarumizu,20:48:00
bus101-54,tarumizu_port,20:50:00
bus101-54,minatohira,20:52:00
bus101-54,miyawaki,20:54:00
bus101-54,shinjo,20:56:00
bus101-54,furue,20:58:00
bus101-54,taiikudai,21:00:00
bus101-54,kokutai,21:02:00
bus101-54,joshiko,21:04:00
bus101-54,kanoya,21:06:00
bus101-54,shiyakusho,21:08:00
bus101-54,kotobuki,21:10:00
bus101-54,higashikasanohara,21:12:00
bus101-54,kushira_shogyo,21:14:00
bus101-54,kushira,21:16:00
bus101-54,higashikushira,21:18:00
bus101-54,osaki,21:20:00
bus101-54,asuparu,21:22:00
bus101-54,oshigiri,21:24:00
bus101-54,chigomatsu,21:26:00
bus101-54,shibushi_hs,21:28:00
bus101-54,shibushi_eki_ue,21:30:00
bus101-54,shibushi_eki_mae,21:32:00
bus101-54,shibushi,21:34:00
bus101-54,shibushi_port_ent,21:36:00
bus101-54,shibushi_port,21:38:00
bus101-55,tarumizu_hp,20:48:00
bus101-55,tarumizu,20:50:00
bus101-55,tarumizu_port,20:52:00
bus101-55,minatohira,20:54:00
bus101-55,miyawaki,20:56:00
bus101-55,shinjo,20:58:00
bus101-55,furue,21:00:00
bus101-55,taiikudai,21:02:00
bus101-55,kokutai,21:04:00
bus101-55,joshiko,21:06:00
bus101-55,kanoya,21:08:00
bus101-55,kotobuki,21:10:00
bus101-55,higashikasanohara,21:12:00
bus101-55,kushira_shogyo,21:14:00
bus101-55,kushira,21:16:00
bus101-55,higashikushira,21:18:00
bus101-55,osaki,21:20:00
bus101-55,oshigiri,21:22:00
bus101-55,chigomatsu,21:24:00
bus101-55,shibushi_hs,21:26:00
bus101-55,shibushi_eki_ue,21:28:00
bus101-55,shibushi_eki_mae,21:30:00
bus101-55,shibushi,21:32:00
bus101-55,shibushi_port_ent,21:34:00
bus101-55,shibushi_port,21:36:00
bus101-56,kanoya,20:50:00
bus101-56,shiyakusho,20:52:00
bus101-56,kotobuki,20:54:00
bus101-56,higashikasanohara,20:56:00
bus101-56,kushira_shogyo,20:58:00
bus101-56,kushira,21:00:00
bus101-56,higashikushira,21:02:00
bus101-56,osaki,21:04:00
bus101-56,asuparu,21:06:00
bus101-56,oshigiri,21:08:00
bus101-56,chigomatsu,21:10:00
bus101-56,shibushi_hs,21:12:00
bus101-56,shibushi_eki_ue,21:14:00
bus101-56,shibushi_eki_mae,21:16:00
bus101-56,shibushi,21:18:00
bus101-56,shibushi_port_ent,21:20:00
bus101-56,shibushi_port,21:22:00
bus101-57,tarumizu_hp,20:52:00
bus101-57,tarumizu,20:54:00
bus101-57,tarumizu_port,20:56:00
bus101-57,minatohira,20:58:00
bus101-57,miyawaki,21:00:00
bus101-57,shinjo,21:02:00
bus101-57,furue,21:04:00
bus101-57,taiikudai,21:06:00
bus101-57,kokutai,21:08:00
bus101-57,joshiko,21:10:00
bus101-57,kanoya,21:12:00
bus101-57,shiyakusho,21:14:00
bus101-57,kotobuki,21:16:00
bus101-57,higashikasanohara,21:18:00
bus101-57,kushira_shogyo,21:20:00
bus101-57,kushira,21:22:00
bus101-57,higashikushira,21:24:00
bus101-57,osaki,21:26:00
bus101-57,asuparu,21:28:00
bus101-57,oshigiri,21:30:00
bus101-57,chigomatsu,21:32:00
bus101-57,shibushi_hs,21:34:00
bus101-57,shibushi_eki_ue,21:36:00
bus101-57,shibushi_eki_mae,21:38:00
bus101-57,shibushi,21:40:00
bus101-57,shibushi_port_ent,21:42:00
bus101-57,shibushi_port,21:44:00
bus101-58,tarumizu_hp,20:54:00
bus101-58,tarumizu,20:56:00
bus101-58,tarumizu_port,20:58:00
bus101-58,minatohira,21:00:00
bus101-58,miyawaki,21:02:00
bus101-58,shinjo,21:04:00
bus101-58,furue,21:06:00
bus101-58,taiikudai,21:08:00
bus101-58,kokutai,21:10:00
bus101-58,joshiko,21:12:00
bus101-58,kanoya,21:14:00
bus101-58,kotobuki,21:16:00
bus101-58,higashikasanohara,21:18:00
bus101-58,kushira_shogyo,21:20:00
bus101-58,kushira,21:22:00
bus101-58,higashikushira,21:24:00
bus101-58,osaki,21:26:00
bus101-58,oshigiri,21:28:00
bus101-58,chigomatsu,21:30:00
bus101-58,shibushi_hs,21:32:00
bus101-58,shibushi_eki_ue,21:34:00
bus101-58,shibushi_eki_mae,21:36:00
bus101-58,shibushi,21:38:00
bus101-58,shibushi_port_ent,21:40:00
bus101-58,shibushi_port,21:42:00
bus101-59,kanoya,20:56:00
bus101-59,shiyakusho,20:58:00
bus101-59,kotobuki,21:00:00
bus101-59,higashikasanohara,21:02:00
bus101-59,kushira_shogyo,21:04:00
bus101-59,kushira,21:06:00
bus101-59,higashikushira,21:08:00
bus101-59,osaki,21:10:00
bus101-59,asuparu,21:12:00
bus101-59,oshigiri,21:14:00
bus101-59,chigomatsu,21:16:00
bus101-59,shibushi_hs,21:18:00
bus101-59,shibushi_eki_ue,21:20:00
bus101-59,shibushi_eki_mae,21:22:00
bus101-59,shibushi,21:24:00
bus101-59,shibushi_port_ent,21:26:00
bus101-59,shibushi_port,21:28:00
bus101-60,tarumizu_hp,20:58:00
bus101-60,tarumizu,21:00:00
bus101-60,tarumizu_port,21:02:00
bus101-60,minatohira,21:04:00
bus101-60,miyawaki,21:06:00
bus101-60,shinjo,21:08:00
bus101-60,furue,21:10:00
bus101-60,taiikudai,21:12:00
bus101-60,kokutai,21:14:00
bus101-60,joshiko,21:16:00
bus101-60,kanoya,21:18:00
bus101-60,shiyakusho,21:20:00
bus101-60,kotobuki,21:22:00
bus101-60,higashikasanohara,21:24:00
bus101-60,kushira_shogyo,21:26:00
bus101-60,kushira,21:28:00
bus101-60,higashikushira,21:30:00
bus101-60,osaki,21:32:00
bus101-60,asuparu,21:34:00
bus101-60,oshigiri,21:36:00
bus101-60,chigomatsu,21:38:00
bus101-60,shibushi_hs,21:40:00
bus101-60,shibushi_eki_ue,21:42:00
bus101-60,shibushi_eki_mae,21:44:00
bus101-60,shibushi,21:46:00
bus101-60,shibushi_port_ent,21:48:00
bus101-60,shibushi_port,21:50:00
bus101-61,tarumizu_hp,21:00:00
bus101-61,tarumizu,21:02:00
bus101-61,tarumizu_port,21:04:00
bus101-61,minatohira,21:06:00
bus101-61,miyawaki,21:08:00
bus101-61,shinjo,21:10:00
bus101-61,furue,21:12:00
bus101-61,taiikudai,21:14:00
bus101-61,kokutai,21:16:00
bus101-61,joshiko,21:18:00
bus101-61,kanoya,21:20:00
bus101-61,kotobuki,21:22:00
bus101-61,higashikasanohara,21:24:00
bus101-61,kushira_shogyo,21:26:00
bus101-61,kushira,21:28:00
bus101-61,higashikushira,21:30:00
bus101-61,osaki,21:32:00
bus101-61,oshigiri,21:34:00
bus101-61,chigomatsu,21:36:00
bus101-61,shibushi_hs,21:38:00
bus101-61,shibushi_eki_ue,21:40:00
bus101-61,shibushi_eki_mae,21:42:00
bus101-61,shibushi,21:44:00
bus101-61,shibushi_port_ent,21:46:00
bus101-61,shibushi_port,21:48:00
